timestamp,h_L2,h_L3,difference_L2_minus_L3,absolute_error,squared_error,delta_h_L2,delta_h_L3,delta_difference
2023-05-18 00:00:00+00:00,-9.36669520545698,-9.382609546009414,0.01591434055243468,0.01591434055243468,0.000253266235218867,-0.18244318607374588,-0.14019288707372546,-0.04225029900002042
2023-05-19 00:00:00+00:00,-9.28568800422542,-9.353281763017751,0.06759375879233076,0.06759375879233076,0.0045689162276757915,0.08100720123155902,0.029327782991662943,0.05167941823989608
2023-05-22 00:00:00+00:00,-9.351001760709098,-9.35429815735645,0.00329639664735204,0.00329639664735204,1.086623085667377e-05,-0.06531375648367721,-0.0010163943386984897,-0.06429736214497872
2023-05-23 00:00:00+00:00,-9.130433575952368,-9.169990117407371,0.03955654145500276,0.03955654145500276,0.0015647199718813517,0.22056818475672912,0.1843080399490784,0.03626014480765072
2023-05-24 00:00:00+00:00,-9.059333052878648,-9.06247913059094,0.003146077712292694,0.003146077712292694,9.897804971784832e-06,0.07110052307372072,0.10751098681643079,-0.036410463742710064
2023-05-25 00:00:00+00:00,-9.126992574535002,-9.18007972696518,0.053087152430178364,0.053087152430178364,0.0028182457531449926,-0.06765952165635447,-0.11760059637424014,0.04994107471788567
2023-05-26 00:00:00+00:00,-9.32455681253205,-9.364598709306511,0.04004189677446135,0.04004189677446135,0.0016033534972966182,-0.1975642379970477,-0.18451898234133068,-0.013045255655717014
2023-05-30 00:00:00+00:00,-9.31899707959475,-9.365056489615233,0.04605941002048297,0.04605941002048297,0.002121469251434967,0.005559732937300055,-0.00045778030872156705,0.006017513246021622
2023-05-31 00:00:00+00:00,-9.235047047916275,-9.270835473099394,0.03578842518311909,0.03578842518311909,0.0012808113770877126,0.0839500316784747,0.09422101651583858,-0.010270984837363883
2023-06-01 00:00:00+00:00,-9.368747004104414,-9.410603836509594,0.041856832405180455,0.041856832405180455,0.0017519944189953647,-0.13369995618813846,-0.13976836341019983,0.006068407222061367
2023-06-02 00:00:00+00:00,-9.606591311629217,-9.6382008927682,0.0316095811389836,0.0316095811389836,0.0009991656197819877,-0.2378443075248029,-0.22759705625860605,-0.010247251266196855
2023-06-05 00:00:00+00:00,-9.530944371364097,-9.592667529464158,0.06172315810006168,0.06172315810006168,0.00380974824584521,0.07564694026511987,0.045533363304041785,0.03011357696107808
2023-06-06 00:00:00+00:00,-9.600781840828288,-9.621787013529628,0.021005172701340058,0.021005172701340058,0.0004412172802131216,-0.06983746946419167,-0.029119484065470047,-0.04071798539872162
2023-06-07 00:00:00+00:00,-9.504137771980936,-9.548871839708791,0.044734067727855376,0.044734067727855376,0.002001136815480352,0.09664406884735222,0.0729151738208369,0.023728895026515318
2023-06-08 00:00:00+00:00,-9.589852550988642,-9.645261767252435,0.05540921626379358,0.05540921626379358,0.003070181246967847,-0.08571477900770574,-0.09638992754364395,0.010675148535938206
2023-06-09 00:00:00+00:00,-9.63131130809316,-9.667427988258464,0.03611668016530345,0.03611668016530345,0.0013044145861628236,-0.041458757104518185,-0.022166221006028053,-0.019292536098490132
2023-06-12 00:00:00+00:00,-9.794915692113706,-9.823555778781198,0.02864008666749207,0.02864008666749207,0.000820254564321457,-0.16360438402054633,-0.15612779052273495,-0.007476593497811379
2023-06-13 00:00:00+00:00,-9.919433748703351,-9.940922761145336,0.0214890124419842,0.0214890124419842,0.0004617776557317518,-0.1245180565896451,-0.11736698236413723,-0.00715107422550787
2023-06-14 00:00:00+00:00,-9.932454704633384,-9.949668060939334,0.01721335630595,0.01721335630595,0.00029629963531558863,-0.01302095593003294,-0.00874529979399874,-0.0042756561360342005
2023-06-15 00:00:00+00:00,-10.148476344361516,-10.195451439322293,0.046975094960776786,0.046975094960776786,0.0022066595465739967,-0.21602163972813138,-0.24578337838295816,0.029761738654826786
2023-06-16 00:00:00+00:00,-9.988278237117674,-10.09134040312032,0.10306216600264584,0.10306216600264584,0.010621810061156927,0.16019810724384165,0.1041110362019726,0.05608707104186905
2023-06-20 00:00:00+00:00,-9.85210190537854,-9.952777531872147,0.10067562649360795,0.10067562649360795,0.010135581769880456,0.13617633173913468,0.13856287124817257,-0.0023865395090378883
2023-06-21 00:00:00+00:00,-9.71426477200828,-9.826444991345898,0.11218021933761868,0.11218021933761868,0.012584401610636236,0.13783713337025993,0.1263325405262492,0.01150459284401073
2023-06-22 00:00:00+00:00,-9.774091794026411,-9.884472425299492,0.11038063127308106,0.11038063127308106,0.012183883760243881,-0.059827022018131615,-0.058027433953594,-0.001799588064537616
2023-06-23 00:00:00+00:00,-9.57105360733376,-9.712637870127235,0.1415842627934758,0.1415842627934758,0.020046103470772018,0.20303818669265183,0.1718345551722571,0.031203631520394737
2023-06-26 00:00:00+00:00,-9.536871586379462,-9.623172612397322,0.0863010260178605,0.0863010260178605,0.007447867091735434,0.03418202095429734,0.08946525772991265,-0.05528323677561531
2023-06-27 00:00:00+00:00,-9.665888960337044,-9.810415901967202,0.14452694163015778,0.14452694163015778,0.020888036856967034,-0.1290173739575824,-0.18724328956987968,0.058225915612297285
2023-06-28 00:00:00+00:00,-9.72121788284526,-9.806592241229856,0.0853743583845965,0.0853743583845965,0.007288781069581524,-0.05532892250821497,0.0038236607373463016,-0.059152583245561274
2023-06-29 00:00:00+00:00,-9.769081513722613,-9.870856418847463,0.10177490512485043,0.10177490512485043,0.010358131313172307,-0.04786363087735346,-0.06426417761760739,0.01640054674025393
2023-06-30 00:00:00+00:00,-9.97016152013332,-10.096096440392492,0.12593492025917108,0.12593492025917108,0.01585960414068378,-0.20108000641070767,-0.2252400215450283,0.024160015134320645
2023-07-03 00:00:00+00:00,-10.009991126433722,-10.1026475956178,0.0926564691840781,0.0926564691840781,0.008585221281660015,-0.03982960630040111,-0.006551155225308136,-0.033278451075092974
2023-07-05 00:00:00+00:00,-9.92908686941056,-10.048510140865892,0.11942327145533227,0.11942327145533227,0.014261917765093978,0.08090425702316217,0.05413745475190801,0.026766802271254164
2023-07-06 00:00:00+00:00,-9.73719521024245,-9.853866205888815,0.11667099564636452,0.11667099564636452,0.013612121225114009,0.19189165916810857,0.19464393497707633,-0.0027522758089677524
2023-07-07 00:00:00+00:00,-9.686224317646248,-9.787801835914896,0.10157751826864825,0.10157751826864825,0.010317992217617568,0.05097089259620269,0.06606436997391896,-0.015093477377716269
2023-07-10 00:00:00+00:00,-9.716929763314091,-9.82408535538635,0.10715559207225844,0.10715559207225844,0.011482320912356257,-0.03070544566784328,-0.036283519471453474,0.005578073803610195
2023-07-11 00:00:00+00:00,-9.828553798650953,-9.937013987158656,0.10846018850770278,0.10846018850770278,0.011763612491126422,-0.11162403533686138,-0.11292863177230572,0.0013045964354443385
2023-07-12 00:00:00+00:00,-10.006515032612702,-10.090228570096931,0.08371353748422905,0.08371353748422905,0.0070079563581234225,-0.17796123396174934,-0.1532145829382756,-0.02474665102347373
2023-07-13 00:00:00+00:00,-10.142878233255733,-10.251136290557795,0.10825805730206284,0.10825805730206284,0.011719806970816721,-0.13636320064303042,-0.1609077204608642,0.024544519817833788
2023-07-14 00:00:00+00:00,-10.155907722998988,-10.212459709605389,0.05655198660640082,0.05655198660640082,0.0031981271891305374,-0.01302948974325524,0.03867658095240678,-0.05170607069566202
2023-07-17 00:00:00+00:00,-10.14672839550366,-10.274207589556896,0.1274791940532367,0.1274791940532367,0.01625094491646278,0.009179327495328238,-0.061747879951507656,0.0709272074468359
2023-07-18 00:00:00+00:00,-10.333444374032949,-10.435681331899122,0.10223695786617348,0.10223695786617348,0.010452395553729732,-0.18671597852928912,-0.1614737423422259,-0.025242236187063227
2023-07-19 00:00:00+00:00,-10.303249752863476,-10.46826235035411,0.1650125974906338,0.1650125974906338,0.02722915733060592,0.030194621169473024,-0.03258101845498729,0.06277563962446031
2023-07-20 00:00:00+00:00,-10.16900096378194,-10.25636954275276,0.0873685789708194,0.0873685789708194,0.007633268591380306,0.1342487890815356,0.21189280760135,-0.0776440185198144
2023-07-21 00:00:00+00:00,-10.127451409212044,-10.232986248013884,0.10553483880183911,0.10553483880183911,0.011137602200930167,0.04154955456989562,0.023383294738875904,0.018166259831019715
2023-07-24 00:00:00+00:00,-10.254070574462537,-10.31942622371376,0.06535564925122372,0.06535564925122372,0.00427136088904898,-0.12661916525049222,-0.08643997569987683,-0.04017918955061539
2023-07-25 00:00:00+00:00,-10.266166907019716,-10.364355944618293,0.09818903759857633,0.09818903759857633,0.009641087104534637,-0.012096332557179679,-0.04492972090453229,0.03283338834735261
2023-07-26 00:00:00+00:00,-10.256560504713509,-10.342460834834524,0.0859003301210155,0.0859003301210155,0.007378866714899443,0.009606402306207684,0.021895109783768518,-0.012288707477560834
2023-07-27 00:00:00+00:00,-10.06407746973508,-10.14484706050222,0.08076959076714019,0.08076959076714019,0.006523726792691298,0.19248303497842834,0.19761377433230365,-0.005130739353875313
2023-07-28 00:00:00+00:00,-10.268220151120888,-10.352633055759478,0.08441290463859019,0.08441290463859019,0.007125538469523722,-0.20414268138580738,-0.20778599525725738,0.0036433138714500046
2023-07-31 00:00:00+00:00,-10.289773544496386,-10.376491786014167,0.08671824151778118,0.08671824151778118,0.007520053411936228,-0.02155339337549833,-0.02385873025468932,0.002305336879190989
2023-08-01 00:00:00+00:00,-10.094588625709193,-10.274824502739332,0.18023587703013888,0.18023587703013888,0.03248497136882334,0.19518491878719324,0.10166728327483554,0.0935176355123577
2023-08-02 00:00:00+00:00,-9.846560016461329,-9.900336204694929,0.05377618823360031,0.05377618823360031,0.0028918784209356124,0.2480286092478643,0.37448829804440287,-0.12645968879653857
2023-08-03 00:00:00+00:00,-9.776178768277513,-9.825021890252891,0.04884312197537888,0.04884312197537888,0.002385650564301739,0.07038124818381597,0.0753143144420374,-0.00493306625822143
2023-08-04 00:00:00+00:00,-9.61920102346229,-9.720118508818974,0.10091748535668366,0.10091748535668366,0.01018433885071646,0.1569777448152223,0.10490338143391753,0.05207436338130478
2023-08-07 00:00:00+00:00,-9.7780438288046,-9.873205776232108,0.09516194742750805,0.09516194742750805,0.009055796238195806,-0.1588428053423101,-0.1530872674131345,-0.005755537929175603
2023-08-08 00:00:00+00:00,-9.661827587910528,-9.768726091163009,0.10689850325248074,0.10689850325248074,0.011427289997620634,0.11621624089407234,0.10447968506909966,0.011736555824972683
2023-08-09 00:00:00+00:00,-9.567502253512869,-9.625091169373636,0.05758891586076764,0.05758891586076764,0.0033164832300185748,0.09432533439765933,0.14363492178937243,-0.049309587391713094
2023-08-10 00:00:00+00:00,-9.540982205580349,-9.62131253048078,0.0803303249004319,0.0803303249004319,0.00645296109860895,0.02652004793251983,0.003778638892855568,0.022741409039664262
2023-08-11 00:00:00+00:00,-9.502507570038048,-9.600544502316112,0.0980369322780632,0.0980369322780632,0.00961124009049355,0.03847463554230046,0.02076802816466916,0.0177066073776313
2023-08-14 00:00:00+00:00,-9.605909904928406,-9.68930766627312,0.08339776134471322,0.08339776134471322,0.006955186597309742,-0.1034023348903581,-0.08876316395700812,-0.014639170933349988
2023-08-15 00:00:00+00:00,-9.359738761259347,-9.458489623211449,0.09875086195210159,0.09875086195210159,0.009751732736283025,0.24617114366905923,0.23081804306167086,0.01535310060738837
2023-08-16 00:00:00+00:00,-9.209458171530596,-9.32831185770616,0.11885368617556402,0.11885368617556402,0.014126198717519458,0.15028058972875158,0.13017776550528914,0.020102824223462434
2023-08-17 00:00:00+00:00,-9.07776841396454,-9.20364934936906,0.1258809354045205,0.1258809354045205,0.015846009898317064,0.13168975756605583,0.12466250833709935,0.007027249228956478
2023-08-18 00:00:00+00:00,-9.081158064993046,-9.207825679698676,0.12666761470562982,0.12666761470562982,0.016044684615213887,-0.00338965102850608,-0.004176330329615396,0.0007866793011093165
2023-08-21 00:00:00+00:00,-9.163056099732891,-9.300427572892946,0.13737147316005505,0.13737147316005505,0.018870921638163726,-0.08189803473984547,-0.0926018931942707,0.01070385845442523
2023-08-22 00:00:00+00:00,-9.144031866102054,-9.254064340007124,0.1100324739050702,0.1100324739050702,0.012107145313669956,0.019024233630837273,0.046363232885822114,-0.02733899925498484
2023-08-23 00:00:00+00:00,-9.32665199902756,-9.417349029502423,0.090697030474864,0.090697030474864,0.008225951336958408,-0.18262013292550527,-0.16328468949529906,-0.01933544343020621
2023-08-24 00:00:00+00:00,-9.076458417173702,-9.182602346408393,0.1061439292346904,0.1061439292346904,0.011266533713378964,0.250193581853857,0.23474668309403057,0.01544689875982641
2023-08-25 00:00:00+00:00,-9.164529340612098,-9.282285955899836,0.11775661528773718,0.11775661528773718,0.013866620444024137,-0.08807092343839606,-0.09968360949144284,0.011612686053046772
2023-08-28 00:00:00+00:00,-9.266771968207754,-9.37474253421593,0.10797056600817534,0.10797056600817534,0.011657643124125748,-0.10224262759565583,-0.092456578316094,-0.009786049279561837
2023-08-29 00:00:00+00:00,-9.50485836645538,-9.598729803011503,0.09387143655612284,0.09387143655612284,0.008811846601110196,-0.238086398247626,-0.2239872687955735,-0.014099129452052495
2023-08-30 00:00:00+00:00,-9.56112911853341,-9.662489028022552,0.1013599094891422,0.1013599094891422,0.010273831251647098,-0.05627075207802967,-0.06375922501104903,0.007488472933019352
2023-08-31 00:00:00+00:00,-9.532814890801216,-9.62445187886521,0.09163698806399445,0.09163698806399445,0.00839733758144066,0.02831422773219394,0.03803714915734169,-0.009722921425147746
2023-09-01 00:00:00+00:00,-9.532354101932915,-9.64795327564662,0.11559917371370432,0.11559917371370432,0.013363168963291188,0.0004607888683008099,-0.023501396781409056,0.023962185649709866
2023-09-05 00:00:00+00:00,-9.447725183157871,-9.557816583273086,0.11009140011521446,0.11009140011521446,0.012120116379328241,0.08462891877504397,0.09013669237353383,-0.005507773598489862
2023-09-06 00:00:00+00:00,-9.317187656925654,-9.430501979854697,0.11331432292904253,0.11331432292904253,0.012840135780867333,0.13053752623221726,0.12731460341838918,0.0032229228138280774
2023-09-07 00:00:00+00:00,-9.268924410931168,-9.373128716682022,0.10420430575085327,0.10420430575085327,0.010858537337017311,0.048263245994485615,0.05737326317267488,-0.009110017178189267
2023-09-08 00:00:00+00:00,-9.266184902886511,-9.391448863711355,0.12526396082484403,0.12526396082484403,0.01569105988152806,0.0027395080446570574,-0.01832014702933371,0.02105965507399077
2023-09-11 00:00:00+00:00,-9.366976509748296,-9.491199378943255,0.12422286919495917,0.12422286919495917,0.015431321231027936,-0.1007916068617849,-0.09975051523190004,-0.0010410916298848605
2023-09-12 00:00:00+00:00,-9.336610504286732,-9.390047912317035,0.0534374080303035,0.0534374080303035,0.0028555565769971454,0.030366005461564427,0.1011514666262201,-0.07078546116465567
2023-09-13 00:00:00+00:00,-9.313993819693522,-9.402797593190574,0.08880377349705171,0.08880377349705171,0.007886110187315663,0.022616684593209868,-0.012749680873538338,0.035366365466748206
2023-09-14 00:00:00+00:00,-9.4451228451481,-9.535911455884358,0.09078861073625788,0.09078861073625788,0.00824257183941976,-0.1311290254545785,-0.13311386269378467,0.001984837239206172
2023-09-15 00:00:00+00:00,-9.13935812735102,-9.317028494447612,0.17767036709659223,0.17767036709659223,0.031566759344237846,0.30576471779708037,0.21888296143674602,0.08688175636033435
2023-09-18 00:00:00+00:00,-9.157348953828109,-9.321351653553798,0.16400269972568893,0.16400269972568893,0.02689688551731449,-0.017990826477088717,-0.004323159106185415,-0.013667667370903303
2023-09-19 00:00:00+00:00,-9.118257401931212,-9.284115349710902,0.1658579477796902,0.1658579477796902,0.027508858841690444,0.03909155189689706,0.03723630384289578,0.0018552480540012795
